source;translation;type;module;status;customer
"LoginsHistoryDescription";"Historik over logins i de forskellige paneler";C;;T;N
"This icon can not be added to QuickLaunch";"Dette icon kan ikke tilføjes til HurtigLancering";C;;T;N
"CTR raw/unique";"CTR rå/unik";S;affiliate;T;N
"Quick Navigation Icons";"Hurtige Navigations Iconer";S;affiliate;T;N
"Impressions (raw / unique)";"Visninger (rå / unikke)";B;;T;N
"What to do with child affiliates";"Hvad skal der gøres med børne (child) affiliates";S;merchant;T;N
"Config gadget";"Konfigurer gadget";S;;T;N
"If your wallpaper is saved on Internet/Intranet and is accessible from your browser, you can add it by entering URL of this wallpaper.";"Hvis dit wallpaper er gemt på Internet/Intranet og er tilgængeligt fra din browser, så kan du tilføje det ved at skrive URLen på dette wallpaper.";S;;T;N
"In this case will be wallpaper loaded always from URL you entered and not from your server.";"I dette tilfælde vil wallpaper altid indlæses fra URLen som du har indtastet, og altså ikke fra serveren.";S;;T;N
"Enter URL";"Indskriv URL";S;;T;N
"Upload wallpaper";"Upload wallpaper";S;;N;N
"Upload new wallpaper to your account. Wallpaper will be saved in your account and always loaded from server.";"Upload nyt wallpaper til din konto. Wallpaper vil blive gemt i din konto og altid loaded fra serveren.";S;;T;N
"Banners & Links";"Bannere & Links";B;;T;N
"do not move child affiliates";"flyt ikke børne (child) affiliates";C;merchant;T;N
"move child affiliates to parent of deleted affiliate";"flyt børne (child) affiliates til forældren (parent) af den slettede affiliate";C;merchant;T;N
"Delete affiliate";"Slet affiliate";C;merchant;T;N
"None wallpaper";"Ingen wallpapers";C;;T;N
"Select desktop background color";"Vælg skrivebords-baggrundsfarve";C;;T;N
"Add custom wallpaper";"Tilføj tilpasset wallpaper";C;;T;N
"No row selected";"Ingen række valgt";C;;T;N
"Application Update";"Applikations Update";S;;T;N
"Getting started";"Kom igang";B;;T;N
"Wrong username/password (Username: %s)";"Forkert brugernavn/password (Brugernavn: %s)";S;;T;N
"Authentication failed for user %s";"Authentication failed for user %s";S;;N;N
"User %s authenticated. Logging in.";"Bruger %s autentificeret. Logger ind.";S;;T;N
"Logged out user %s";"Bruger logged ud %s";S;;T;N
"Adding content gadget: %s";"Tilføjer indholdsgadget: %s";S;;T;N
"Downloading gadget: %s";"Downloader gadget: %s";S;;T;N
"Updating %s Language";"Opdaterer %s sprog";S;;T;N
"Update Version";"Opdater Version";S;;T;N
"Failed to import language file. Incorrect file format. (%s)";"Kunne ikke importere sprogfil. Ukorrekt filformat. (%s)";S;;T;N
"Database Logger Error. Logging on display: %s";"Database Logger fejl. Logger på skærmen: %s";S;;T;N
"Proxy failed: %s";"Proxy fejlede: %s";S;;T;N
"Could not connect to server: %s:%s, Failed with error: %s";"Kunne ikke connecte tul serveren: %s:%s, Fejlede med følgende fejl: %s";S;;T;N
"Could not send request to server %s:%s";"Kunne ikke sende forespørgsel til server %s:%s";S;;T;N
"Could not read from proxy socket";"Kunne ikke læse fra proxy socket";S;;T;N
"Resource not modified, returned 304 for %s";"Resource ikke ændret, returnerede 304 for %s";S;;T;N
"Return static file %s";"Returner statisk fil %s";S;;T;N
"Invoking method %s->%s()";"Påkaldt metode %s->%s()";S;;T;N
"Please review your system settings, before starting update all requirements must be fulfilled.";"Venligst gennemse dine system indstillinger, før opdatering skal alle krav opfyldes.";S;;T;N
"Test URL matching";"Test URL passer";S;affiliate;T;N
"You can test if your pattern matches the given URL.";"Du kan teste om dit mønster matcher den givne URL.";S;affiliate;T;N
"<h3>Add / edit DirectLink URL</h3>";"<h3>Tilføj / ændre URL til direkte link</h3>";S;affiliate;T;N
"This setting can override the default configuration from campaign";"Denne indstilling kan overskrive kampagnens standard konfiguration";S;merchant;T;N
"Affiliates will be able to choose only from these payout balance options.";"Affiliates kan kun vælge imellem disse udbetalingsbalance-muligheder.";S;merchant;T;N
"Found";"Fundet";S;merchant;T;N
"Response returned from server";"Svar returneret fra serveren";S;;T;N
"Do you like to reload application now ?";"Vil du opdatere applikationen nu ?";S;;T;N
"Available languages";"Tilgængelige sprog";S;;T;N
"To make it easier for you, some languages are already included in the distribution";"For at gøre det lettere for dig er nogle sprog allerede inkluderet i distributionen";S;;T;N
"To import new language to the system, click on ""Import"" icon next to language that you would like to import.";"For at importe et nyt sprog til systemet, klik på ""Import"" iconet ved siden af det sprog som du ønsker at importe.";S;;T;N
"Warning: If language with the same language code (e.g. [en-US]) already exists, translations and language metadata will be overwritten with the values loaded from imported language!!.";"Advarsel: Hvis der allerede eksisterer et sprog med samme sprogkode (f.eks. [en-US]), så vil oversættelser og sprog metadata blive overskrevet med værdierne fra det importerede sprog!";S;;T;N
"Import new language from the CSV file.";"Importer nyt sprog fra CSV filen.";S;;T;N
"Warning: If language with the same language code (e.g. [en-US]) already exists, translations and language metadata will be overwritten with the values from the uploaded language!";"Advarsel: Hvis der allerede eksisterer et sprog med samme sprogkode (f.eks. [en-US]), så vil oversættelser og sprog metadata blive overskrevet med værdierne fra det uploadede sprog!";S;;T;N
"In the table below you can see all the languages loaded in the system.";"I tabellen herunder kan du se alle sprog som findes i systemet.";S;;T;N
"To import a new language, click on Import language button and follow the steps in the import wizard.";"For at importere et nyt sprog, klik på Import sprog knappen og følg trinene i import guiden.";S;;T;N
"If you don't want to use some language, you can deactivate it by changing value Yes to No in the 'Is active' column (don't forget to save your changes)";"Hvis der er sprog du ikke ønsker at bruge, så kan du deaktivere dem ved at ændre værdien Ja til Nej i 'Er aktiv' kolonnen (glem ikke at gemme dine ændringer)";S;;T;N
"Translations and default language";"Oversættelser og standard sprog";S;;T;N
"One language must be system's default. To change the default language, click on icon 'Set as default' next to the language you want to set as default.";"Ét sprog SKAL være systemets standard sprog. For at ændre standardsproget, klik på ikonet 'Sæt som standard' ved siden af det sprog som du ønsker at sætte som standard.";S;;T;N
"To change some translations, click on Edit icon and continue in the editation.";"For at ændre nogle oversættelser, klik på Ændre iconet og fortsæt i Ændring.";S;;T;N
"Date & time format";"Dato & tids format";S;;T;N
"Every language has defined it's own date and time format. To modify it, click on the Edit icon next to the language you would like to change.";"Hvert sprog har defineret sit eget dato og tids format. For at ændre det, klik på Ændre iconet ved siden af det sprog som du ønsker at ændre.";S;;T;N
"Creating new language translation";"Opretter ny sprogoversættelse";S;;T;N
"Here you can create your own language. Define the fields below, then the new language will be created. You should edit it's language strings (translations) manually in Edit language form.";"Her kan du oprette dit eget sprog. Udfyld felterne herunder og dit sprog vil blive oprettet. Du skal lave oversættelsen manuelt i ""Ændre sprog"" formen.";S;;T;N
"It is not possible to create new language with language code that already exists in the system!";"Det er ikke muligt at oprette nyt sprog med en sprogkode som allerede eksisterer i systemet!";S;;T;N
"You are going to update";"Du skal opdatere";S;;T;N
"from version";"fra version";S;;T;N
"NOTE: Make sure that you backup your database and application files.";"BEMÆRK: Sørg for at tage backup af din database og applikationsfilerne.";S;;T;N
"You have to choose either campaign or banner, not both";"Du skal vælge enten kampagne eller banner, ikke begge";C;affiliate;T;N
"Note for merchant - if you want to explain this URL";"Bemærk for annoncører - hvis du ønsker at forklare denne URL";C;affiliate;T;N
"Checking..";"Tjekker..";C;affiliate;T;N
"This is the default currency of the system. All tracked sales and commissions will be in this main currency.";"Dette er standard valuta i systemet. Alle sporede salg og kommissioner vil være i denne valuta.";C;merchant;T;N
"Precision defines how the numbers are rounded - how many decimal places after the decimal point will be used";"Præcision definerer hvordan tal bliver afrundet - hvor mange decimaler skal placeres efter kommaet";C;merchant;T;N
"This setting controls where to display currency - before ($ 123) or after (123 $) the number";"Denne indstilling kontrollerer hvor valutategnet skal vises - før tallet ($ 123) eller efter tallet (123 $)";C;merchant;T;N
"If affiliates doesn't specify his minimum payout balance, this value will be used.";"Hvis affiliates ikke specificerer minimum udbetalingsbalance, så bruges denne værdi.";C;merchant;T;N
"Affiliates to pay";"Affiliates der skal betales";C;merchant;T;N
"No data are matching your search";"Ingen data passer med din søgning";C;merchant;T;N
"Version Update";"Version opdatering";C;;T;N
"Language code is unique for every language. Example of American English code is en-US. The list of most language codes can be found at: <a href='http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx' terget='_blank'>http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx)</a>";"Sprogkode er unik for hvert sprog. F.eks. er koden for ""American English"" lig med ""en-US"". En liste over mest udbredte sprogkoder kan findes her: <a href='http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx' terget='_blank'>http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx)</a>";C;;T;N
"Yes, Reload Application";"Ja, genstart Applikationen";C;;T;N
"Request error";"Forespørgselsfejl";C;;T;N
"Your session expired.";"Din session er udløbet.";C;;T;N
"Invalid server response.";"Ugyldigt serversvar.";C;;T;N
"Selected parent user does not exist";"Valgte forælder bruger eksisterer ikke";S;merchant;T;N
"Referral ID can not be blank";"Referrent ID kan ikke være blank";S;;T;N
"Referral ID can not be changed";"Referrent ID kan ikke ændres";S;;T;N
"subaffiliate(s)";"subaffiliate(s)";S;;N;N
"Show this screen on startup";"Vis denne skærm ved opstart";S;merchant;T;N
"Manual commission";"Manuel kommission";C;merchant;T;N
"Brainstorming";"Brainstorming";C;merchant;N;N
"GetStartedBrainstorming";"Første trin er meget vigtigt - tænk over dit affiliate program.<br/>
Du skal have en plan over hvad du ønsker at opnå. Hvor store kommissioner har du råd til?<br/>
Er kampagnerne attraktive for dine affiliates ift. hvad dine konkurrenter tilbyder?
Hvordan skal du tiltrække nye affiliates?";C;merchant;T;N
"Review your settings";"Gennemse dine indstillinger";C;merchant;T;N
"GetStartedSettings";"Post Affiliate Pro er lavet på en måde så det kan fungere med standard konfigurationen.<br/>Men du bør alligevel tjekke din konfiguration og tilpasse den til dine behov.<br/>Du kan finde konfiguration panelet under <strong>Konfigurer & Værktøjer -> Konfiguration</strong>.<br/><br/>En detaljeret beskrivelse af alle konfigurationsmuligheder kan findes i vidensbasen.";C;merchant;T;N
"Define your commissions";"Definer dine kommissioner";C;merchant;T;N
"GetStartedCommissions";"En standard kampagne er oprettet under installationen. Du kan ændre den, eller oprette dine egne kampagner.<br/><br/>
Kampagner bliver brugt til at gruppere produkter (eller kun et produkt) som har samme kommissionsindstillinger.<br/><br/>
F.eks. kan du have en kampagne for Produkt1, hvor du vil belønne dine affiliates pr klik, og en anden kampagne for Produkt2, hvor affiliates modtager kommissioner pr salg.<br/><br/>
Eller du kan have en kampagne kaldet lavprisprodukter, hvor du giver 40% i kommission pr salg, og en anden kampagne kaldet dyre/eksklusive produkter med 15% i kommision pr salg.";C;merchant;T;N
"Add banners and other creatives";"Tilføj bannere og andre kreativer";C;merchant;T;N
"GetStartedCreatives";"I <strong>Banner manager</strong> kan du lave forskellige kreativer som tekst links, standard billede bannerere og HTML bannere eller Flash bannere.<br/>
Et hvert banner skal have specificeret en destinations URL - dette er URLen hvor brugerne bliver viderstillet efter et klik.";C;merchant;T;N
"Set up emails";"Indstil emails";C;merchant;T;N
"GetStartedEmails";"Du skal indstille email funktionaliteten. Dette inkluderer: <ul><li><strong>mail konto</strong> - hvordan emails bliver sendt. Du kan vælge enten mail() funktionen eller SMTP server.</li><li><strong>email skabeloner</strong> – disse skabeloner bruges når systemet udsender automatiske emails, som f.eks. efter registrering eller ved salgsnotificeringer</li><li><strong>email notificeringer</strong> – Du kan konfigurere hvilke slags notificeringer som du ønsker at modtage som annoncør, og hvilke notificeringer der vil være mulige for affiliates.</li></ul>Sørg for at mail konto er indstillet korrekt – prøv at teste mailudsending. Hvis det ikke virker vil affiliates ikke modtage bekræftelsesmails efter registrering, osv.";C;merchant;T;N
"Customize your affiliate signup form";"Tilpas din affiliate registreringsform";C;merchant;T;N
"GetStartedSignupForm";"Tjek standard registreringsformen og tilpas den, hvis du ønsker det.<br/><br/>
Registreringsformen kommer med et informations mini-site som indeholder informationer om affiliate programmet osv.<br/>Du kan bruge mini-sitet, eller slette det og kun bruge registreringsformen.";C;merchant;T;N
"Customize affiliate panel";"Tilpas affiliate panel";C;merchant;T;N
"GetStartedAffPanel";"Affiliate panelet i Post Affiliate Pro er meget sleksibelt.<br/>Du kan konfigurere hvordan menuen vil se ud, hvilket indhold du vil have, samt skrive dit eget indhold eller linke til en anden side.";C;merchant;T;N
"GetStartedIntegrate";"Integration er en måde til at sammenkoble affiliate systemet med dit nuværende website, shopping kurv eller betalingsgateway på en måde så affiliate systemet vil blive underrettet om referenter og køb.<br/>
Når underrettet så registrerer affiliate systemet salget, finder den refererende affiliate (hvis der er nogen) og opretter de tilhørende kommisioner til ham/hende.<br/><br/>
Integration betyder normalt at du skal indsætte nogle få linie kode på dine sider, og det er beskrevet trin-efter-trin i Integrationsguiden for alle de mest kendte webshopsystemer og betalingssystemer.";C;merchant;T;N
"Test everything";"Test alt";C;merchant;T;N
"GetStartedTest";"Når du har konfigureret dine kampagner, defineret korrekte kommisioner, og oprettet nogle bannere/links, så skal du teste systemet.<br/>
Det bedste er at simulere hele processen fra både din og affiliates synsvinkel:
<ol>
<li>Registrer dig som en test-affiliate – efter godkendelse skal du modtage en bekræftelsesmail med dit password, og det skal være muligt at logge ind i affiliate panelet</li>
<li>Log ind i affiliates panelet, hent koder for bannere/links og put dem på en testside</li> 
<li>Klik på banneret og tjek at kliket er registreret</li>
<li>Efter kliket, så prøv at lave et testsalg og tjek at den korrekte kommission bliver registreret i affiliate systemet (gælder kun for salgs og lead kommissioner)</li>
</ol>

Hvis du oplever problemer i nogle af disse trin, så slå <strong>Debug event logging</strong> til og kig på <strong>Fejlfinding</strong>";C;merchant;T;N
"Promote your affiliate program";"Promover dit affiliateprogram";C;merchant;T;N
"GetStartedPromote";"Når du har testet integrationen af affiliate systemet med dit website, aå vil alt være klart til at du kan starte med at promovere dit nye affiliate program så du kan tiltrække nye affiliates.<br/><br/>
Det er et must at indsætte et link til dit affiliate program fra dit eget website. Navngiv linket Affiliate program, Webmastere tjen penge, Affiliates eller lignende. Dette vil tiltrække bruger til dit site og kan konvertere dem til at blive affiliates for dig.<br/><br/>
For at opnå flere affiliates, kan du tilføje dit affiliate program til de forskellige affiliate toplister der findes på nettet.";C;merchant;T;N
"Could not create settings file. Reason: %s";"Kunne ikke oprette indstillingsfil. Grund: %s";S;;T;N
"Ad Channels";"Annonce kanaler";B;;T;N
"Advanced tools";"Avancerede værktøjer";B;;T;N
"Subaffiliate Sale Stats";"Subaffiliate Salgsstatistik";B;;T;N
"ContactUs";"KontactOs";B;;T;N
"Promotion tips";"Promoveringstips";B;;T;N
"Frequently asked questions";"Ofte stillede spørgsmål (OSS/FAQ)";B;;T;N
"Advanced tracking";"Avanceret tracking";B;;T;N
"DirectLinks explained";"DirekteLinks forklaret";B;;T;N
"Failed to set default campaign";"Kunne ikke sætte standard kampagne";S;merchant;T;N
"Default campaign changed";"Standard kampagne ændret";S;merchant;T;N
"Parent banner";"Forælder banner";S;merchant;T;N
"Selected affiliate(s) status is changed";"Status for valgte affiliate(s) er ændret";S;;T;N
"Failed to change status for selected affiliate(s)";"Kunne ikke ændre status for valgte affiliate(s)";S;;T;N
"Failed to send signup confirmation email";"Kunne ikke sende registreringsbekræftelsesemail";S;merchant;T;N
"Signup confirmation email successfully sent";"Registreringskonfirmations email successfuldt sendt";S;merchant;T;N
"Failed to send new password request email";"Kunne ikke sende ny passwords-forespørgsels-email";S;merchant;T;N
"New password request email successfully sent";"Ny passwords-forespørgsels-email succesfuldt sendt";S;merchant;T;N
"IN PROGRESS";"UNDER UDFØRELSE";S;;T;N
"No available theme";"Ingen tilgængelige temaer";S;;T;N
"Installing Templates";"Installerer skabeloner";S;;T;N
"Error during creating account directory %s (%s). Please delete it and try again.";"Fejl ved oprettelse af kontomappe %s (%s). Venligst slet og prøv igen.";S;;T;N
"Memory limit is %s bytes";"Hukommelse grænse er %s bytes";S;;T;N
"Could not create file inside %s directory";"Kunne ikke oprette fil i %s mappen";S;;T;N
"Updated to version %s-%s";"Opdateret til version %s-%s";S;;T;N
"Plugin %s not found";"Plugin %s ikke fundet";S;;T;N
"%s does not exist";"%s eksisterer ikke";S;;T;N
"%s saved";"%s gemt";S;;T;N
"%s was successfully added";"%s er succesfuldt tilføjet";S;;T;N
"Row";"Række";S;;T;N
"Failed to delete %s %s(s)";"Kunne ikke slette %s %s(s)";S;;T;N
"%s %s(s) successfully deleted";"%s %s(s) succesfuldt slettet";S;;T;N
"CPM commissions not defined in campaign %s";"CPM kommission ikke defineret i kampagnen %s";S;;T;N
"Maximum Referal ID length";"Maksimum Referent ID længde";S;;T;N
"Maximum length must be between 0 and 20";"Maksimum længde skal være mellem 0 og 20";S;;T;N
"Ip address %s is not in geoip database.";"Ip adresse %s er ikke i geoip databasen.";S;;T;N
"Google maps key saved";"Google maps nøgle gemt";S;;T;N
"Sale counts";"Salgsantal";B;;T;N
"CTR (raw / unique)";"CTR (rå / unik)";B;;T;N
"Set up Terms & conditions for your affiliate program";"Indstil betingelser & vilkår for dit affiliate program";S;merchant;T;N
"After signup";"Efter registrering";S;merchant;T;N
"What to do after signup?";"Hvad skal der gøres efter registrering?";S;merchant;T;N
"You need to restart application after branding is changed";"Du skal gensterte applikationen efter at branding er ændret";S;merchant;T;N
"URL to Affiliate Panel:";"URL til Affiliate Panel:";S;merchant;T;N
"URL to Affiliate mini site:";"URL til Affiliate mini site:";S;merchant;T;N
"Note that informational mini site is optional, the files don't need to be there";"Bemærk at informations-mini-sitet er valgfrit, filerne behøver ikke at være der";S;merchant;T;N
"Design & Contents settings";"Design & Indholds indstillinger";B;merchant;T;N
"Plugin settings";"Plugin indstillinger";S;;T;N
"URL to Signup Form:";"URL til registreringsform:";S;merchant;T;N
"Note! Using HTML signup form instead of standard signup form is advisable only on special circumstances, this form does not use advanced checking that is implemented in normal signup form.";"Bemærk! Det er kun anbefalet at bruge HTML registreringsformen istedet for standard registreringsformen under specielle omstændigheder, denne form bruger ikke avanceret tjekning hvilket er implementeret i standard registreringsformen.";S;merchant;T;N
"Signup Form HTML";"Registreringsform HTML";S;merchant;T;N
"Copy and paste the code below to your web page";"Kopier & Indsæt koden herunder på dit website";S;merchant;T;N
"Integration method";"Integrationsmetode";S;merchant;T;N
"To setup tracking of sales choose one of the integration methods below.";"For at indstille sporing af salg vælg en af integrationsmetoderne herunder.";S;merchant;T;N
"Use secure connection";"Brug sikker forbindelse";S;merchant;T;N
"Integration steps";"Integrationstrin";S;merchant;T;N
"Logo and program name";"Logo and program navn";S;merchant;T;N
"You can change the logo and name of the program. The logo appears in Affiliate panel and in Signup Form.";"Du kan ændre logoet og navn på programmet. Logoet vises i Affiliate panelet og i registreringsformen.";S;merchant;T;N
"Payee info";"Betaler info";B;merchant;T;N
"The template of your Signup Form defines the form, sections and fields.";"Skabelonen for din registreringsform definerer form, sektioner og felter.";S;merchant;T;N
"Source message has to be exactly same as you have text e.g. in your mail";"Kildebesked skal være præcis den samme som teksten i eksempelvis din mail";S;;T;N
"Geo Location";"Geo lokation";S;;T;N
"Copy & Paste the text above to your email editor";"Kopier & Indsæt teksten ovenover i din email editor";C;affiliate;T;N
"Show TEXT version";"Vis TEXT version";C;affiliate;T;N
"Checking for new version...";"Tjek for nye versioner...";C;merchant;T;N
"You are running latest version.";"Du kører seneste version.";C;merchant;T;N
"Latest version %s is available for download.";"Nyeste version %s er klar til download.";C;merchant;T;N
"Branding text";"Branding tekst";C;;T;N
"Send signup confirmation email";"Send registreringsbekræftelsesemail";C;merchant;T;N
"Send new password request email";"Send ny password-forespørsels-email";C;merchant;T;N
"BannersLinksFormatDescription";"Du kan definere tilpassede formater for at generere forskellige typer af kreativer";C;merchant;T;N
"CurrencyDescription";"Standard valuta for affiliate systemet";C;merchant;T;N
"LanguagesDescription";"Håndter sprog, oversættelser og dato/tids formater.";C;;T;N
"LoggingDescription";"Giver dig mulighed for at vælge ""logging level"" for systemet, og for at debugge systemets handlinger.";C;merchant;T;N
"ProxyServerConfigDescription";"Hvis din server er bag en proxy, så kan du definere den her. Denne indstilling er ikke nødvendig, du kan nøjes med at sætte den hvis du har problemer med at læse gadgets.";C;;T;N
"EmailTemplatesDescription";"Ændre skabeloner for alle emails som automatisk sendes af systemet";C;;T;N
"Mail Account";"Mail konto";C;;T;N
"MailAccountDescription";"Indstil mail konto som bruges til at udsende emails af systemet";C;;T;N
"CookiesSettingsDescription";"Indstil din ""cookies privacy policy"", domæne, og cookies overskrivnings type";C;merchant;T;N
"FraudProtectionDescription";"Beskyttelse mod snyd kan automatisk håndtere gentagne eller snydagtige transaktioner (kliks, leads, salg) som kommer fra den samme IP eller med det samme Ordre ID.<br/>
Gentagne transaktioner kan forekomme hvis kunden opdaterer ""ordre bekræftelse"" siden, så det er anbefalet at filtrere disse fra eller afvise dobbelte ordre med det samme Ordre ID.";C;merchant;T;N
"Payouts Balance";"Udbetalingsbalance";C;merchant;T;N
"PayoutsBalanceDescription";"Du kan definere minimum udbetalingsbalancer for affiliates";C;merchant;T;N
"PayoutOptionsDescription";"Definer udbetalingsvalg her (PayPal, Check, Moneybookers osv.). Vores fleksible system tillader dig at definere enhver udbetalingsform";C;merchant;T;N
"InvoiceFormatDescription";"Definer fakturaformat og om fakturaer skal genereres automatisk for affiliates";C;merchant;T;N
"VATHandlingDescription";"Definer om du ønsker at håndtere moms for kommissioner, hvordan momsen skal udregnes, hvad momssatsen er og formatet på momsfakturaen.<br/>Vigtigt for Europæiske kunder";C;merchant;T;N
"ConfigurationOverviewDesc";"";C;merchant;N;N
"Cookie domain";"Cookie domæne";C;merchant;T;N
"The domain that the cookie is available. To make the cookie available on all subdomains of example.com then you'd set it to '.example.com'. The . is not required but makes it compatible with more browsers. Setting it to www.example.com will make the cookie only available in the www subdomain.";"Domænet hvor cookie er tilgængelig. For at gøre cookie tilgængelig på alle subdomæner på eksempel.dk så skal du sætte den til '.eksempel.dk'. Punktum (.) er ikke krævet men gør den kompatibel med flere browsere. Hvis den sættes til www.eksempel.dk så vil cookie kun være tilgængelig i www subdomænet.";C;merchant;T;N
"Customize Logo";"Tilpas Logo";C;merchant;T;N
"Edit availablevalues";"Ændre tilgængelige værdier";C;merchant;T;N
"TextBox";"TextBox";C;;N;N
"HTML form";"HTML form";C;merchant;N;N
"Template of Signup Form is missing some mandatory fields. You have to add mandatory fields to this template. Otherwise signup form will not work";"Skabelon for registreringsformen mangler nogle obligatoriske felter. Du skal tilføje disse obligatoriske felter til skabelonen. Ellers vil registreringsformen ikke virke";C;merchant;T;N
"Action after signup";"Handling efter registrering";C;;T;N
"Set if the affiliate should be approved automatically, or left in pending state for manual approval by merchant.";"Sæt hvis affiliate skal godkendes automatisk, eller sættes til afventende for manuel godkendelse af annoncør.";C;merchant;T;N
"Check if you want to include payout options in the signup form";"Tjek om du ønsker at vise udbetalingsvalg i registreringsformen";C;merchant;T;N
"No integration method selected. Please select integration method from list.";"Ingen integrationsmetode er valgt. Venligst vælg integrationsmetode fra listen.";C;merchant;T;N
"IntegrationMethodsDescription";"IntegrationMetodeBeskrivelse";C;merchant;T;N
"Unknown commission type";"Ukendt kommissionstype";C;;T;N
"Referral_ID_signup_Help";"Referrent ID kan være 20 karakterer langt og bliver brugt i affiliate links.";C;;T;N
"Plugin Configuration";"Plugin konfiguration";C;;T;N
"Configure";"Konfigurer";C;;T;N
"Refresh grid";"Opdater grid";C;;T;N
"Add custom translation";"Tilføj tilpasset oversættelse";C;;T;N
"Load IP details";"Indlæser IP detaljer";C;;T;N
"Screen %s is in menu and thus can not be deleted";"Skærm %s er i menu og kan derfor ikke slettes";S;affiliate;T;N
"Referral ID can contain only [a-zA-Z0-9_-] characters";"Referrent ID kan kun indeholde [a-zA-Z0-9_-] karaktere";B;;T;N
"Affiliate screen successfully deleted";"Affiliate screen succesfuldt slettet";S;merchant;T;N
"Error changing default country";"Fejl ved ændring af standard land";S;;T;N
"Default country changed";"Standard land ændret";S;;T;N
"Column %s contains unallowed characters";"Kolonne %s indeholder ugyldige karakterer";S;;T;N
"Could not backup changed theme resource file %s (%s)";"Kunne ikke tage backup af ændret tema resource fil %s (%s)";S;;T;N
"Could not install new theme resource (%s) file.  Make sure that file is writable by webserver.";"Kunne ikke installere ny tema resource (%s) fil.  Sørg for at filen er skrivebar på webserveren.";S;;T;N
"Common templates";"Standard skabeloner";S;;T;N
"Common template can not be deleted";"Standard skabelon kan ikke slettes";S;;T;N
"File deleted";"Fil slettet";S;;T;N
"File can not be deleted";"Fil kan ikke slettes";S;;T;N
"File added";"Fil tilføjet";S;;T;N
"Commission overview";"Kommission overblik";S;;T;N
"Count of affiliates";"Antal af affiliates";B;;T;N
"Admin Account Info";"Admin konto Info";S;;T;N
"Database Info";"Database Info";S;;N;N
"Add affiliate to group";"Tilføj affiliate til gruppe";B;;T;N
"You can modify affiliate menu by dragging it's items.";"Du kan ændre affiliate menuen ved at trække i dets elementer.";S;merchant;T;N
"Items can be removed by dragging to Trash";"Elementer kan fjernes ved at række dem til skraldespanden";S;merchant;T;N
"Here you can see list of all screens available in merchant panel";"Her kan du se tilgængelige lister i annoncør panelet";S;merchant;T;N
"Custom pages";"Tilpassede sider";S;merchant;T;N
"Predefined pages";"Prædefinerede sider";S;merchant;T;N
"Url page settings";"URL side indstillinger";S;merchant;T;N
"Affiliate link: http://www.example..";"Affiliate link: http://www.example..";S;merchant;N;N
"All Commisions";"Alle kommisioner";S;merchant;T;N
"Countries";"Lande";S;merchant;T;N
"Start with Post Affiliate";"Start with Post Affiliate";S;merchant;N;N
"Main Integration Steps";"Standard Integrationstrin";B;merchant;T;N
"Advanced";"Avanceret";B;merchant;T;N
"Edit url page";"Ændre URL side";C;affiliate;T;N
"Show banners with stats only";"Vis kun bannere med statistik";C;affiliate;T;N
"Integrate with your web page & shop";"Integrer med din webside & shop";C;merchant;T;N
"Menu & screens";"Menu & screens";C;merchant;N;N
"Customize design";"Tilpas design";C;merchant;T;N
"Change logo";"Ændre logo";C;merchant;T;N
"Edit menu";"Ændre menu";C;merchant;T;N
"Edit header";"Ændre header";C;merchant;T;N
"Edit footer";"Ændre footer";C;merchant;T;N
"Edit %s";"Ændre %s";C;merchant;T;N
"Add to menu";"Tilføj til menu";C;merchant;T;N
"Are you sure you want to delete this page?";"Er du sikker på at du ønsker at slette denne side?";C;merchant;T;N
"Add new custom page";"Tilføj ny tilpasset side";C;merchant;T;N
"Add new url page";"Tilføj ny url side";C;merchant;T;N
"Affiliate panel screens";"Affiliate panel screens";C;merchant;N;N
"Edit signup form";"Ændre registreringsfrom";C;merchant;T;N
"Are you sure to delete selected affiliate from this commission group?";"Er du sikker på at du vil slette valgte affiliate fra denne kommissions gruppe?";C;affiliate;T;N
"Edit commission group";"Ændre kommissionsgruppe";C;;T;N
"Add commission group";"Tilføj kommissionsgruppe";C;;T;N
"Are you sure to delete selected commission group?";"Er du sikker på at du vil slette valgte kommissions gruppe?";C;;T;N
"Commission groups";"Kommissionsgruppe";C;;T;N
"Available countries";"Tilgængelige lande";C;;T;N
"Enter valid %s";"Skriv gyldig %s";B;;T;N
"Retry Update";"Prøv Opdatering igen";C;;T;N
"Start Update";"Start Opdatering";C;;T;N
"Are you sure you want to delete selected file?";"Er du sikker på at du ønsker at slette den valgte fil?";C;;T;N
"File from common templates is used";"File fra almindelig skabelon bruges";C;;T;N
"Create specific file for this theme";"Opret specifik fil for dette tema";C;;T;N
"Edit this file";"Ændre denne fil";C;;T;N
"Delete this file";"Slet denne fil";C;;T;N
"Failed to invite %s %s";"Kunne ikke invitere %s %s";S;;T;N
"%s %s successfully invited";"%s %s succesfuldt inviteret";S;;T;N
"%s successfully add";"%s succesfuldt tilføjet";S;;T;N
"user(s) in commission group";"bruger(e) i kommissionsgruppe";S;;T;N
"Admin";"Admin";S;merchant;N;N
"Could not delete logged %s";"Kunne ikke slette logged %s";S;merchant;T;N
