source;translation;type;module;status;customer
"Define another filter";"הגדר מסנן נוסף";C;merchant;T;N
"E-Mail addresses";"כתובת אימייל";C;merchant;T;N
"Select predefined filter";"בחר מסנן מוגדר מראש";C;merchant;T;N
"Label as paid payment";"סמן כ""תשלום ששולם""";C;merchant;T;N
"Label as paid";"סמן כ""שולם""";C;merchant;T;N
"PayAffiliatesDescription";"רשימת כל הרווחים של משווקי המשנה הממתינים לתשלום.<br/>אתה יכול להגדיר כך שרק משווקי משנה שהגיעו ליתרת הסכום המינימלי לתשלום יופיע.";C;merchant;T;N
"Period from";"תקופה מ";C;merchant;T;N
"Period to";"תקופה עד";C;merchant;T;N
"No method";"אין שיטה";C;merchant;T;N
"Add payout option";"הוסף אפשרות תשלום";C;merchant;T;N
"Are you sure you want to delete the selected payout option?";"האם אתה בטוח שברצונך למחוק אפשרויות תשלום שנבחרו?";C;merchant;T;N
"add payout balance";"הוסף יתרת תשלום";C;merchant;T;N
"remove payout balance";"הסר יתרת תשלום";C;merchant;T;N
"PayoutsByAffiliateDescription";"היסטוריית כל התשלומים ששילמת למשווקי המשנה לפי משווק משנה";C;merchant;T;N
"PayoutsHistoryDescription";"היסטוריית כל התשלומים ששילמת למשווקי המשנה";C;merchant;T;N
"Payouts Overview";"תקציר תשלומים";C;merchant;T;N
"PayoutsOverviewDescription";"תקציר התשלומים שלך - יתרות משווקי משנה הממתינות לתשלום";C;merchant;T;N
"Apply";"החל  ";C;;T;N
"Please select at least one data line";"אנא בחר לפחות שורת מידע אחת";C;merchant;T;N
"You cannot have the same data for both data lines";"לא ניתן להגדיר מידע זהה לשתי שורות מידע";C;merchant;T;N
"Are you sure to delete selected click(s)?";"האם אתה בטוח שברצונך למחוק את הקליקים שנבחרו?";C;merchant;T;N
"Delete older than";"מחק ישן מ";C;;T;N
"Are you sure you want to delete selected clicks?";"האם אתה בטוח שברצונך למחוק את הקליקים שנבחרו?";C;merchant;T;N
"One week";"שבוע אחד";C;;T;N
"Two weeks";"שבועיים";C;;T;N
"One month";"חודש אחד";C;;T;N
"Referrer url";"url מפנה";B;merchant;T;N
"Transaction details";"פרטי עסקה";C;merchant;T;N
"Tracking details";"פרטי מעקב";C;merchant;T;N
"Transaction type";"סוג עסקה";B;merchant;T;N
"Compute commissions";"חשב עמלות";C;merchant;T;N
"You need to choose affiliate to compute automatic commissions!";"עליך לבחור משווק משנה כדי לחשב עמלות אוטומטית!";C;merchant;T;N
"You need to choose campaign to compute automatic commissions!";"עליך לבחור קמפיין כדי לחשב עמלות אוטומטית!";C;merchant;T;N
"You need to choose the transaction type to compute automatic commissions!";"עליך לבחור את סוג העסקה כדי לחשב עמלות אוטומטית!";C;merchant;T;N
"Add transaction";"הוסף עסקה ";C;merchant;T;N
"Are you sure want to delete selected commission?";"האם אתה בטוח שברצונך למחוק עמלות שנבחרו?";C;;T;N
"Add commission";"הוסף עמלה";C;merchant;T;N
"Are you sure you want to change status of selected commission(s)?";"האם אתה בטוח שברצונך לשנות את מצב העמלות שנבחרו?";C;merchant;T;N
"Pay commissions";"שלם עמלות";C;merchant;T;N
"TransactionsListDescription";"רשימת כל העמלות (פעולות) שנרשמו על ידי המערכת.<br/>רק פעולות המזכות בעמלות מופיעות כאן, עמלות עבור קליקים (במידה ואתה משתמש בהן) מקובצות לרשומה אחת.";C;merchant;T;N
"Transactions overview";"סקירת עסקאות";C;merchant;T;N
"TransactionsOverviewDescription";"תקציר העמלות שנצברו לזכותך";C;merchant;T;N
"Signup";"הרשמה";B;;T;N
"Terms & conditions";"תנאי שימוש";B;;T;N
"Theme";"תנאים";B;;T;N
"Gadgets";"גאדג'טים";C;;T;N
"Wallpaper";"רקע";C;;T;N
"Proxy Server";"שרת פרוקסי";C;;T;N
"Panel settings";"הגדרות לוח";C;;T;N
"PanelSettingsDescription";"הגדרות ללוח הבקרה שלך";C;;T;N
"Port number";"מספר פורט";C;;T;N
"Proxy User";"משתמש פרוקסי";C;;T;N
"Are you sure you want to select this theme? Restart of the application is needed after theme change";"האם אתה בטוח שברצונך לבחור ערכת נושא זו? אתחול מחדש של היישום נדרש לאחר שינוי ערכת נושא";C;;T;N
"Delete wallpaper";"מחק רקע";C;;T;N
"Are you sure you want to delete this wallpaper";"האם אתה בטוח שברצונך למחוק את הרקע?";C;;T;N
"Select background color";"בחר צבע רקע";C;;T;N
"Centered";"ממורכז";C;;T;N
"Tiled";"בצורת אריחים";C;;T;N
"Stretched";"מתוח";C;;T;N
"Position";"מיקום";C;;T;N
"Double click to edit";"לחיצה כפולה לעריכה";C;;T;N
"The following constant(s) are mandatory and have to be in the template:";"הקבועים הבאים הינם חובה ונדרשים לתבנית:";C;;T;N
"The following constant(s) are misspelled or are in template more than once:";"הקבועים הבאים מכילים שגיאות כתיב או שמופיעים כבר בתבנית:";C;;T;N
"Add custom filter field";"הוסף שדה סינון מותאם אישית";C;;T;N
"Yesterday";"אתמול";B;;T;N
"Last 7 days";"7 ימים אחרונים";B;;T;N
"This week (mon-sun)";"השבוע הזה (שני-ראשון)";C;;T;N
"Last week (mop-sun)";"שבוע שעבר (שני-ראשון)";C;;T;N
"Last working week (mon-fri)";"שבוע עבודה אחרון (שני-שישי)";C;;T;N
"Last month";"חודש שעבר";B;;T;N
"Last year";"שנה שעברה";B;;T;N
"Last 30 days";"30 ימים אחרונים";C;;T;N
"Last 90 days";"90 ימים אחרונים";C;;T;N
"Select date preset";"בחר תאריך קבוע מראש";C;;T;N
"Select custom date";"בחר תאריך מותאם אישית";C;;T;N
"Are you sure you want to delete selected filter preset?";"האם אתה בטוח שברצונך למחוק הגדרות סינון מוגדרות מראש?";C;;T;N
"Search";"חפש";B;;T;N
"Clear filter";"אפס מסנן";C;;T;N
"Save filter";"שמור מסנן";C;;T;N
"Delete filter";"מחק מסנן";C;;T;N
"Show filter";"הצג מסנן";C;;T;N
"Hide filter";"הסתר מסנן";C;;T;N
"advanced filter";"סינון מתקדם";C;;T;N
"advanced search";"חיפוש מתקדם";C;;T;N
"has to be valid date";"חייב להיות תאריך תקף";C;;T;N
"has to be integer";"חייב להיות מספר שלם";C;;T;N
"has to be greater than %s and lower than %s";"צריך להיות גדול  מ %s וקטן מ %s";C;;T;N
"has to be number";"חייב להיות מספר";C;;T;N
"DD";"DD";C;;T;N
"MM";"MM";C;;T;N
"YYYY";"YYYY";C;;T;N
"Change Flash SWF";"שנה קובץ פלאש";C;;T;N
"Delete Flash SWF";"מחק קובץ פלאש";C;;T;N
"FLASH not uploaded";"קובץ פלאש לא עלה לשרת";C;;T;N
"Change image";"שנה תמונה";C;;T;N
"Delete image";"מחק תמונה";C;;T;N
"Upload";"העלאה";C;;T;N
"Retype password again";"הקלד סיסמא מחדש";C;;T;N
"Bold Ctrl+B";"מודגש Ctrl+B";C;;T;N
"Italic Ctrl+I";"נטוי Ctrl+I";C;;T;N
"Underline Ctrl+U";"קו תחתון Ctrl+U";C;;T;N
"Subscript";"תחתי";C;;T;N
"Superscript";"עילי";C;;T;N
"Justify left Ctrl+L";"יישר לשמאל  Ctrl+L";C;;T;N
"Justify center Ctrl+E";"מרכז Ctrl+E";C;;T;N
"Justify right Ctrl+R";"יישר לימין Ctrl+R";C;;T;N
"Select foreground color";"בחר צבע קדמי";C;;T;N
"Strike through";"תקוף דרך";C;;T;N
"Indent";"כניסה";C;;T;N
"Outdent";"יציאה";C;;T;N
"Horizontal rule";"חוצץ אופקי";C;;T;N
"Ordered list";"רשימה ממויינת";C;;T;N
"Unorderedlist";"רשמיה לא ממויינת";C;;T;N
"Insert external image";"הכנס תמונה ממקור חיצוני";C;;T;N
"Enter an image URL:";"הזן כתובת URL לתמונה:";C;;T;N
"Remove link";"הסר קישור";C;;T;N
"Remove formating";"הסר עיצוב";C;;T;N
"Change Font";"שנה גופן";C;;T;N
"Set style of selected text";"קבע עיצוב של הטקסט הנבחר";C;;T;N
"Title 1";"כותרת 1";C;;T;N
"Title 2";"כותרת 2";C;;T;N
"Title 3";"כותרת 3";C;;T;N
"Source code";"קוד מקור";C;;T;N
"Path";"נתיב";C;;T;N
"Change Font Size";"שנה גודל גופן";C;;T;N
"XX-Small";"XX-קטן";C;;T;N
"X-Small";"X-קטן";C;;T;N
"Small";"קטן";C;;T;N
"Medium";"בנוני";C;;T;N
"Large";"גדול";C;;T;N
"X-Large";"X-גדול";C;;T;N
"XX-Large";"XX-גדול";C;;T;N
"Gadget Url";"גאדג'ט Url";C;;T;N
"Add gadget";"הוסף גאג'ט";C;;T;N
"AddGadgetDescription";"גאגדטים הם יישומים הקטנים שניתן להפעל בסרגל הצד או על שולחן העבודה.<br/>מלבד הגאדגטים שלנו אתה יכול להשתמש במאבית הגאדגטים של גוגל או של NETVIBES.";C;;T;N
"Add Application Gadget";"הוסף גאדג'ט יישום";C;;T;N
"Add Custom Gadget";"הוסף גאדג'ט מותאם אישית";C;;T;N
"Edit gadget";"ערוך גאדג'ט";C;;T;N
"Gadget does ";"גאדג'ט המבצע ";C;;T;N
"10 min";"10 דקות";C;;T;N
"20 min";"20 דקות";C;;T;N
"30 min";"30 דקות";C;;T;N
"45 min";"45 דקות";C;;T;N
"1 hour";"שעה";C;;T;N
"Never";"מעולם";C;;T;N
"Hidden";"נסתר";C;;T;N
"Desktop";"שולחן עבודה";C;;T;N
"Sidebar";"סרגל צדדי";C;;T;N
"Are you sure you want to delete selected gadget?";"האם אתה בטוח שברצונך למחוק את הגאדג'ט המסומן?";C;;T;N
"Application Specific";"ייחודי ליישום";C;;T;N
"Essential";"נחוץ";C;;T;N
"All gadgets";"כל הגאדג'טים";C;;T;N
"News";"חדשות";B;;T;N
"Fun & Games";"שעשוע & משחקים";C;;T;N
"Sports";"ספורט";C;;T;N
"Lifestyle";"סגנון חיים";C;;T;N
"Technology";"טכנולוגיה";C;;T;N
"Politics";"פוליטיקה";C;;T;N
"Add Gadget / Feed";"הוסף גאדג'ט / פיד";C;;T;N
"Save modified rows";"שמור שורות שנעשו בהם שינויים";C;;T;N
"Edit view";"ערוך תצוגה";C;;T;N
"Export to csv";"ייצא לcsv";C;;T;N
"of";"של";B;;T;N
"First page";"עמוד ראשון";C;;T;N
"Previous page";"דף קודם";C;;T;N
"Next page";"הדף הבא";C;;T;N
"Last page";"דף אחרון";C;;T;N
"Save as new view";"שמור כתצוגה חדשה";C;;T;N
"Delete view";"מחק תצוגה";C;;T;N
"View Name";"שם תצוגה";C;;T;N
"Records Per Page";"רשומות בדף";C;;T;N
"Help";"עזרה";C;;T;N
"HelpDescription";"תיאור עזרה";C;;T;N
"Download";"הורדה";C;;T;N
"Comma";"פסיק";C;;T;N
"Semicolon";"נקודה פסיק";C;;T;N
"Tab";"טאב";C;;T;N
"CSV delimiter";"CSV תו מפריד";C;;T;N
"You have not selected export data";"לא נבחר מידע לייצוא";C;;T;N
"Server";"שרת";C;;T;N
"My computer";"המחשב שלי";C;;T;N
"The source of import file";"המקור של הקובץ לייבוא";C;;T;N
"Are you sure you want to delete all old records in selected module(s)?";"האם אתה בטוח שברצונך למחוק את כל הרשומות היישנות במודול/ים הנבחר?";C;;T;N
"Minimize";"מזער";C;;T;N
"Show list";"הצג רשימה";C;;T;N
"Undock";"פתח בחלון חדש";C;;T;N
"Remember me on this computer";"זכור אותי במחשב זה";C;;T;N
"I forgot password";"שכחתי סיסמא";C;;T;N
"Enter code from picture";"הזן את הקוד המופיע בתמונה";C;;T;N
"Back to login";"חזור למסך התחברות";C;;T;N
"Delete all events";"מחק את כל האירועים";C;;T;N
"Are you sure to delete all events?";"האם אתה בטוח שברצונך למחוק את כל האירועים?";C;;T;N
"Delete debug events";"הסר שגיאות תיקון";C;;T;N
"Are you sure to delete debug events?";"האם אתה בטוח שברצונך למחוק רישומי דיבאג?";C;;T;N
"Attached files";"קבצים מצורפים";C;;T;N
"Edit email template";"ערוך תבנית אימייל";C;;T;N
"Edit selected template";"ערוך תבנית שנחברה";C;;T;N
"Select Template";"בחר תבנית";C;;T;N
"MailOutboxDescription";"כל האימייל שנשלחו על ידי המערכת זמינים לצפיה כאן כולל המצב שלהם (נשלח או נכשל)";C;;T;N
"Sending";"שולחן עבודה";C;;T;N
"Sent";"נשלח";C;;T;N
"Restart sending";"התחל שליחה מחדש";C;;T;N
"Do you want to delete selected mails?";"האם אתה רוצה למחוק אימייל שנבחרו?";C;;T;N
"Delete selected";"נמחקו";C;;T;N
"Restart selected";"התחל מחדש את המסומנים";C;;T;N
"Send pending mails";"שלח אימיילים ממתינים";C;;T;N
"Send by mail() function";"שלח באמצעות פקודת mail()";C;;T;N
"Send by SMTP";"שלח באמצעות SMTP";C;;T;N
"SMTP User name";"שם משתמש SMTP";C;;T;N
"SMTP Password";"סיסמת SMTP";C;;T;N
"SMTP TLS/SSL";"SMTP TLS/SSL";C;;T;N
"Send test message to email";"שלח הודעת בדיקה לאימייל";C;;T;N
"Save & Send Test Message";"שמור ושלח הודעת בדיקה";C;;T;N
"Logout";"התנתק";B;;T;N
"TextDirection(rtl or ltr)";"כוון הטקסט (שמאל לימין או ימין לשמאל)";C;;T;N
"Show desktop";"הצג שולחן עבודה";C;;T;N
"Show desktop icon can't be removed.";"הצג צלמיות שולחן עבודה שלא ניתן להסיר";C;;T;N
"Are you sure you want to remove selected item from QuickLaunch?";"האם אתה בטוח שברצונך להסיר פריטים אלו מתפריט טעינה מהירה?";C;;T;N
"(s)";"(ים)";C;;T;N
"Online users description";"תאור משתמשים מחוברים";C;;T;N
"Click to open sidebar";"לחץ לפתיחת סרגל הצד";C;;T;N
"Show in fron of windows";"הצג בקדמת החלון";C;;T;N
"Show behind windows";"הצג מאחרוי החלון";C;;T;N
"Hide sidebar";"הסתר סרגל צד";C;;T;N
"Content";"תוכן";B;;T;N
"Are you sure you want to remove selected item?";"האם אתה בטוח שברצונך להסיר פריט זה?";C;;T;N
"Edit user profile";"ערוך פרופיל משתמש";C;;T;N
"Sunday";"ראשון";B;;T;N
"Monday";"שני";B;;T;N
"Tuesday";"שלישי";B;;T;N
"Wednesday";"רביעי";B;;T;N
"Thursday";"חמישי";B;;T;N
"Friday";"שישי";B;;T;N
"Saturday";"שבת";B;;T;N
"January";"ינואר";C;;T;N
"February";"פברואר";C;;T;N
"March";"מרץ";C;;T;N
"April";"אפריל";C;;T;N
"May";"מאי";C;;T;N
"June";"יוני";C;;T;N
"July";"יולי";C;;T;N
"August";"אוגוסט";C;;T;N
"September";"ספטמבר";C;;T;N
"October";"אוקוטבר";C;;T;N
"November";"נובמבר";C;;T;N
"December";"דצמבר";C;;T;N
"Confirmation required";"אישור נדרש";C;;T;N
"Mandatory";"חובה";C;;T;N
"Optional";"לא חובה";C;;T;N
"Number";"מספר";B;;T;N
"Checkbox";"תיבת סימון";C;;T;N
"ListBox";"תיבת רשימה";C;;T;N
"List of countries";"רשימת ארצות";C;;T;N
"Add field";"הוסף שדה  ";C;;T;N
"Are you sure you want to delete selected field(s)?";"האם אתה בטוח שברצונך למחוק את השדות שנבחרו?";C;;T;N
"Information";"מידע";C;;T;N
"read more";"קרא עוד";C;;T;N
"Previous";"הקודם";C;;T;N
"Start";"התחל";C;;T;N
"Maximize";"מקסם";C;;T;N
"%s - Affiliate";"%s - משווק משנה";S;affiliate;T;N
"Language translations";"תרגומי שפה";B;;T;N
"Date added";"תאריך התווסף";S;affiliate;T;N
"SCR";"יחס קליקים/ מכירות";S;merchant;T;N
"none active !";"לא פעיל!";S;;T;N
"file not exist";"קובץ לא קיים";B;;T;N
"Language code";"קוד שפה";S;;T;N
"English name";"שם באנגלית";B;;T;N
"Translated";"תורגמה";B;;T;N
"Is default";"היא ברירת המחדל";S;;T;N
"Is active";"פעיל";S;;T;N
"For date range";"עבור טווח תאריכים";S;affiliate;T;N
"If you choose channel, the banner code will have channel tracking code included, and also statistics will be displayed for this channel";"אם תבחר ערוץ, קוד הבאנר יכיל קוד מעקב ערוץ בתוכו, וסטטיסטיקה תופיע עבור ערוץ זה";S;affiliate;T;N
"Campaign: ";"קמפיין:";B;;T;N
"Banner stats";"סטטיסטיקת באנרים";S;affiliate;T;N
"Impressions:";"הופעות:";S;;T;N
"Clicks:";"קליקים:";S;;T;N
"CTR:";"יחס הקלקה:";S;affiliate;T;N
"Sales:";"מכירות:";S;affiliate;T;N
"Commissions:";"עמלות:";S;affiliate;T;N
"SCR (sales / clicks):";"יחס קליקים/מכירות:";S;affiliate;T;N
"affiliates in your program.";"משווקי משנה בתוכנית שלך.";S;merchant;T;N
"ClicksTrackingDescription";"מעקב קליקים מזהה איזה משווק משנה הפנה את המבקר שהגיע מכתובת URL מסויימת או הקליק על הבאנר / לינק.";B;merchant;T;N
"Exported files";"קבצים שיוצאו";B;;T;N
"Upload custom language";"העלה שפה מותאמת אישית";S;;T;N
"Advanced options ";"אפשרויות מתקדמות";C;affiliate;T;N
"Hide";"הסתר";C;;T;N
"Get";"קבל";C;affiliate;T;N
"Download PDF";"הורד PDF";C;affiliate;T;N
"banner code";"קוד באנר";C;affiliate;T;N
"Show normal link version";"הצג גרסת קישור רגיל";C;affiliate;T;N
"Show DirectLink version";"הצג גרסת קישור ישיר";C;affiliate;T;N
"Show HTML version";"הצג גרסת HTML";C;affiliate;T;N
"Show XHTML version";"הצג גרסת XHTML";C;affiliate;T;N
"for channel: ";"עבור ערוץ:";C;affiliate;T;N
"Show PDF preview";"הצג תקציר PDF";C;merchant;T;N
"Export files";"ייצא קבצים";C;;T;N
"ExportFilesDescription";"רשימת הקבצים שיוצאו. לחץ על רענון אם אינך רואה את הקובץ שיוצא כרגע ברשימה.";C;;T;N
"Languages";"שפות";B;;T;N
"Debugging settings";"הגדרות דיבאגינג";C;merchant;T;N
"Are you sure you want to delete selected file(s)?";"האם אתה בטוח שברצונך למחוק את הקבצים שנבחרו?";C;;T;N
"Import language";"ייבא שפה";C;;T;N
"Import new language into your account";"ייבא שפה חדשה לחשבונך";C;;T;N
"File(s) %s was successfully deleted";"קבצים  %s  נמחקו בהצלחה";S;;T;N
"Could not delete %s file(s)";"לא ניתן למחוק קבצים  %s ";S;;T;N
"Plugin was successfully activated";"תוסף הופעל בהצלחה";S;;T;N
"Plugin was successfully deactivated";"תוסף כובה בהצלחה";S;;T;N
"General";"כללי";B;merchant;T;N
"Drop modules";"הסר מודולים";S;merchant;T;N
"Logo";"לוגו";C;merchant;T;N
"Are you sure you want to deactivate this plugin?";"האם אתה בטוח שברצונך לכבות תוסף זה?";C;;T;N
"Are you sure you want to activate this plugin?";"האם אתה בטוח שברצונך להפעיל תוסף זה?";C;;T;N
"Activate";"הפעל";C;;T;N
"Deactivate";"כבה";C;;T;N
"Plugins";"תוספות";C;;T;N
"PluginsDescription";"תוספים ומודולים היכולים לשפר ולשנות את דרך הפעולה של המערכת והוסיף שימושים נוספים";C;;T;N
"Path to server file";"נתיב לקובץ שרת";C;;T;N
"You have not selected file";"לא בחרת קובץ";C;;T;N
"Author";"מחבר";B;;T;N
"Version";"גרסה";B;;T;N
"Language metadata not defined %s";"מטה מידע של שפה לא הוגדר %s";S;;T;N
"Imported";"יובא";S;;T;N
"N/A or Undefined";"לא זמין או לא מוגדר";C;merchant;T;N
"Author: ";"מחבר:";C;;T;N
"Include payout options in signup form";"כלול אפשרויות תשלום בטופס הרשמה";C;merchant;T;N
"Force choosing payout option";"הכרח לבחור אפשרות תשלום";C;merchant;T;N
"Failed to set default language with error: %s";"שגיאה התקבלה בזמן נסיון לקבוע שפת ברירת מחדל: %s";S;;T;N
"Language %s set as default.";"השפה %s  הוגדרה כברירת מחדל.";S;;T;N
"Source message can't be empty in file %s";"הודעת מקור אינה יכולה להיות ריקה בקובץ %s";S;;T;N
"Clean Install";"התקנה חדשה";S;;T;N
"Check if you want to display payout options in your signup form";"סמן אם ברצונך להציג אפשרויות תשלום בטופס ההרשמה";S;merchant;T;N
"Signup form template";"תבנית טופס הרשמה";S;merchant;T;N
"Active theme";"ערכת נושא פעילה";S;merchant;T;N
"Other available themes";"ערכות נושא זמינות נוספות";S;merchant;T;N
"You can choose from the themes below. Click on <strong>Select this theme</strong> to set it as a new default theme.";"ניתן לבחור מערכות הנושא המופיעות מטה. לחץ על <strong>בחר ערכת נושא זו</strong> כדי להגדיר אותה כערכת נושא ברירת המחדל.";S;merchant;T;N
"All (allow user to choose)";"הכל (אפשר למשתמש לבחור)";C;merchant;T;N
"Default payout option";"אפשרות תשלום ברירת המחדל";C;merchant;T;N
"Display payout option(s)";"הצג אפשרויות תשלום";C;merchant;T;N
"If checked, user has to fill the payout option fields";"אם מסומן, משווקי משנה ייאלצו למלא את כל שדות אפשרויות תשלום";C;merchant;T;N
"Enter the text of yout terms & conditions";"הכנס את הטקסט של תנאי השימוש";C;merchant;T;N
"Force acceptance of T & C";"הכרח קבלת תנאי שימוש";C;merchant;T;N
"If checked, affiliate will have to check that he agrees with Terms & conditions of your affiliate program";"אם מסומן, משווקי משנה יהיו חייבים לסמן שהם מסכימים לתנאי השימוש של תוכנית השותפים שלך";C;merchant;T;N
"OverwriteCookiesDesc";"כאשר מבקר לוחץ על באנר של משווק משנה המידע אודות משווק המשנה נשמר לקוקי. אם המבקר ילחץ לאחר מכן על באנר של משווק משנה אחר, המערכת יכולה לדרוס את הקוקי הקודם או לא. אם תגדיר דריסה של הקוקי, אז משווק המשנה האחרון יקבל את העמלה.אם תבחר לא לדרוס קוקיס, משווק המשנה הראשון שהפנה את המבקר יקבל את העמלה ושאר ההפניות של משווקי משנה אחרים לא יירשמו.""";C;merchant;T;N
"DeleteCookiesDesc";"אם מוגדר, המערכת תמחק קוקיס לאחר ביצוע רכישה/קבלת ליד. משמעות הדבר היא שמשווק המשנה לא יקבל עמלות עבור מכירות עתידיות למבקר זה. כברירת מחדל, קוקיס לא נמחקים ומשווקי משנה מקבלים עמלות עבור כל ההזמנות העתידיות של מבקר שהפנו.""";C;merchant;T;N
"Enter URL of your normal website. It will be used to display general affiliate link in affiliate pannel.";"הזן את כתובת ה-URL הרגילה של האתר שלך. כתובת זאת תשמש לתצוגה של קישורים כללים בלוח משווקי המשנה.";C;merchant;T;N
"TrackByIpDesc";"עקוב אחר הפניות באמצעות כתובת IP במידה ולא נמצא קוקי. המערכת תבדוק את הקליק האחרון שהתבצע מאותה כתובת IP של המחשב שביצע את הרכישה במסגרת הזמן הנתונה, ותייצר עמלה למשווק המשנה שהפנה את הקליק.";C;merchant;T;N
"Affiliate for not referred commission";"משווק משנה עבור עמלות שלא הופנו";C;merchant;T;N
"SaveUnreferredSaleDesc";"אם אף משווק משנה לא הפנה את המבקר שביצע רכישה.ליד, שמור את העמלה למשווק משנה ברירת המחדל שנחבר מטה. זה יאפשר לך לעקוב אחר כל המכירות/לידים שבוצעו ולא רק אלו שהופנו על ידי משווקי משנה.";C;merchant;T;N
"Support DirectLink linking";"תומך בקישורים שירים";C;merchant;T;N
"Could not validate license. Reason: %s";"לא ניתן להפעיל את הרשיון. הסיבה: %s";S;;T;N
"License ID";"מספר רשיון";C;;T;N
"Operation";"פעולה";S;merchant;T;N
"Tracking options saved";"הגדרות מעקב נשמרו";S;merchant;T;N
"Source message";"הודעת מקור";B;;T;N
"Translation";"תרגום";B;;T;N
"Module";"מודול";S;;T;N
"Additional data";"מידע נוסף";S;affiliate;T;N
"Banner name: ";"שם הבאנר:";S;affiliate;T;N
"or";"או";S;;T;N
"Currently online:";"כרגע מחוברים:";S;merchant;T;N
"Language metadata";"מטה-מידע של השפה";B;;T;N
"No language selected";"לא נבחרה שפה";B;;T;N
"Currently active plugins";"תוספות הפעילות כרגע";S;;T;N
"ProxyServer";"שרת פרוקסי";S;;T;N
"DirectLink";"קישור ישיר";C;affiliate;T;N
"Display banner statistics";"הצג סטטיסטיקת באנרים";C;affiliate;T;N
"Channel: ";"ערוץ:";C;;T;N
"Banner: ";"באנר:";C;;T;N
"Are you sure you want to do this operation on the table?";"האם אתה בטוח שאתה רוצה לבצע פעולה זאת על הטבלה?";C;merchant;T;N
"Active wallpaper can not be deleted";"לא ניתן למחוק רקע פעיל";C;;T;N
"Upload failed with error: %s";"העלאה נכשלה עם שגיאה:  %s";C;;T;N
"Data are cached";"מידע נשמר בזכרון מטמון";C;;T;N
"Exported file you can download here";"ניתן להוריד את הקובץ שיוצא כאן";C;;T;N
"Save language metadata";"שמור מטה מידע של שפה";C;;T;N
"Your affiliate program name. It can be your company name if you want. This name can be visible in the signup form (depends on theme).";"שם תוכנית שווק המשנה שלך. זה יכול להיות שם החברה שלך אם תרצה. שם זה יכול להופיע בטופס ההרשמה (תלוי בערכת הנושא).";C;merchant;T;N
"If checked, the invoice will be generated for every payment you make. Both affiliates and you will be able to check the invoice in the payouts history.";"אם מסומן, חשבונית תופק עבור כל תשלום שתעשה. גם אתה וגם משווק המשנה תוכלו למצוא את החשבונית בהיסטוריית התשלומים.";C;merchant;T;N
"Support VAT";"אפשר מעמ";C;merchant;T;N
"If checked, your affiliates from EU countries will be able to specify their VAT number and percentage.<br/>Also, for these affiliates the payouts are computed together with the VAT.";"אם מסומן, משווק משנה יוכלו להגדיר שימוש במעמ ואת אחוזי המס.<br/>בנוסף, עבור משווקי משנה אלו התשלומים יחושבו יחד עם המעמ.";C;merchant;T;N
"Default VAT percentage used if affiliate doesn;t enter his own percentage";"אחוז מעמ לחישוב במקרה שמשווק המשנה לא הזין אחוז מעמ בעצמו";C;merchant;T;N
"Defines how the final payout amount should be computed.<br/>If VAT is added to the commissions, the commission amount will be increased with VAT part.";"מגדיר כיצד סכום התשלום הסופי יחושב.<br/>אם מעמ מתווסף לעמלות, אז סכום העמלות יחושב ועליו יתווסף סכום המעמ";C;merchant;T;N
"Impressions raw/unique";"הופעות גולמי/ייחודי";S;affiliate;T;N
"Clicks raw/unique";"קליקים גולמי/ייחודי";S;affiliate;T;N
"Sales total";"סהכ סכום מכירות";S;;T;N
"Banner with id '";"באנר עם מזהה '";S;;T;N
"Affiliate is not defined";"משווק משנה אינו מוגדר";S;;T;N
"User is not affiliate";"משתמש אינו משווק משנה";S;;T;N
"Channel ID";"מזהה ערוץ";S;;T;N
"Merchant";"מפרסם";S;;T;N
"Default language has to be active !";"שפת ברירת מחדל חייבת להיות פעילה!";S;;T;N
"Column %s must be number (%s given)";"עמודה  %s חייבת להיות מספרית  (%s נתון)";S;;T;N
"Column %s not defined in input data for csv file %s.";"עמודה %s אניה מוגדרת במידע להזנה עבור קבוץ CSV %s.";S;;T;N
"Language code %s is already used in your installation";"קוד שפה %s  כבר נמצא בשימוש בהתקנה זו";S;;T;N
"New language with code %s created";"שפה חדשה עם קוד  %s  נוצרה";S;;T;N
"Language Name";"שם שפה";S;;T;N
"Translated [%]";"תורגם [%]";S;;T;N
"Is custom";"מותאם אישית";S;;T;N
"You can find the license ID in your member's panel. The license will be valid for the domain where you are currently installing the product.";"תוכל למצוא את מספר הרשיון בלוח הבקרה האישי שלך. הרשיון יהיה תקף עבור הדומיין בו אתה מתקין את המערכת כעת.";S;;T;N
"License agreement";"הסכם רשיון";S;;T;N
"System Requirements";"דרישות מערכת";S;;T;N
"The installation finished successfully. Thank you for choosing our product.";"ההתקנה הסתיימה בהצלחה. תודה שבחרת להשתמש במוצר שלנו.";S;;T;N
"Click here to go to introduction screen";"לחץ כאן לעבור למסך היכרות";S;;T;N
"Internal error.";"שגיאה פנימית.";S;;T;N
"Recommended Settings";"הגדרות מומלצות";S;;T;N
"Welcome message";"הודעת ""ברוכים הבאים""";B;;T;N
"Source";"מקור";S;merchant;T;N
"You uploaded language file with following metadata:";"העלת קובץ שפה המכיל מטה מידע :";S;;T;N
"Uploaded language file";"קובץ שפה הועלה";S;;T;N
"If language metadata are correct, you can start import.";"אם מטה מידע עבור השפה נכון, ניתן להתחיל בייבוא";S;;T;N
