source;translation;type;module;status;customer
"of";"de ";B;;T;N
"First page";"Première page ";C;;T;N
"Previous page";"Page précédente ";C;;T;N
"Next page";"Page suivante";C;;T;N
"Last page";"Dernière page ";C;;T;N
"Save as new view";"Sauvegarder en tant que nouvelle vue";C;;T;N
"Delete view";"Supprimer cette vue";C;;T;N
"View Name";"Nom De Vue ##2190";C;;T;N
"Records Per Page";"Enregistrements par page";C;;T;N
"Help";"Aide ";C;;T;N
"HelpDescription";"Description de l'aide";C;;T;N
"Download";"Téléchargement ";C;;T;N
"Comma";"Virgule ";C;;T;N
"Semicolon";"Point-virgule ";C;;T;N
"Tab";"Étiquette ##1950";C;;T;N
"CSV delimiter";"Délimiteur de CSV ";C;;T;N
"You have not selected export data";"Vous n'avez pas sélectionné les données à exportées";C;;T;N
"Server";"Serveur ";C;;T;N
"My computer";"Mon ordinateur ";C;;T;N
"The source of import file";"La source du fichier d'import";C;;T;N
"Are you sure you want to delete all old records in selected module(s)?";"Etes-vous sûr de vouloir supprimer tous les anciens enregistrements dans les modules sélectionnés ?";C;;T;N
"Minimize";"Réduire";C;;T;N
"Show list";"Voir la liste ";C;;T;N
"Undock";"Faire sortir ##2100";C;;T;N
"Remember me on this computer";"Se rappeler de moi sur cet ordinateur";C;;T;N
"I forgot password";"J'ai oublié mon mot de passe ";C;;T;N
"Enter code from picture";"Entrer le code source de l'image";C;;T;N
"Back to login";"Revenir à l'authentification";C;;T;N
"Delete all events";"Supprimer tous les événements ";C;;T;N
"Are you sure to delete all events?";"Etes-vous sûr de vouloir supprimer tous les évènements ?";C;;T;N
"Delete debug events";"Supprimer les évènements de débug";C;;T;N
"Are you sure to delete debug events?";"Etes-vous sûr de vouloir supprimer tous les évènements de débuggage ?";C;;T;N
"Attached files";"Dossiers ci-joints ";C;;T;N
"Edit email template";"Personnaliser";C;;T;N
"Edit selected template";"Personnaliser";C;;T;N
"Select Template";"Choisir le template";C;;T;N
"MailOutboxDescription";"Description du mode d'envoi des emails.";C;;T;N
"Sending";"Envoi ";C;;T;N
"Sent";"Envoyé ";C;;T;N
"Restart sending";"Redémarrage en cours";C;;T;N
"Do you want to delete selected mails?";"Etes-vous sûr de vouloir supprimer les mails sélectionnés ?";C;;T;N
"Delete selected";"Supprimer la selection";C;;T;N
"Restart selected";"Redémarrage sélectionné";C;;T;N
"Send pending mails";"Envoyer les courriers en attente ##1800 ";C;;T;N
"Send by mail() function";"Envoyer par fonction de mail() ";C;;T;N
"Send by SMTP";"Envoyer par SMTP ";C;;T;N
"SMTP User name";"Nom d'utilisateur SMTP";C;;T;N
"SMTP Password";"Mot de passe SMTP";C;;T;N
"SMTP TLS/SSL";"SMTP TLS/SSL ";C;;T;N
"Send test message to email";"Envoyer un message test par mail";C;;T;N
"Save & Send Test Message";"Sauvegarder & Envoyer un message test";C;;T;N
"Logout";"Déconnexion";B;;T;N
"TextDirection(rtl or ltr)";"TextDirection(rtl ou ltr) ";C;;T;N
"Show desktop";"Voir le bureau";C;;T;N
"Show desktop icon can't be removed.";"Les icônes sur le bureau ne peuvent être enlevées";C;;T;N
"Are you sure you want to remove selected item from QuickLaunch?";"Etes-vous sûr de vouloir retirer cette fonction du lancement rapide ?";C;;T;N
"(s)";"(s) ";C;;T;N
"Online users description";"Description des utilisateurs en ligne ";C;;T;N
"Click to open sidebar";"Cliquez pour afficher la barre latérale";C;;T;N
"Show behind windows";"Mettre au dernier plan ##1830";C;;T;N
"Hide sidebar";"Masquer la barre latérale";C;;T;N
"Content";"Contenu";B;;T;N
"Are you sure you want to remove selected item?";"Etes-vous sûr de vouloir retirer cette fonction ?";C;;T;N
"Edit user profile";"Modifier le profil de l'utilisateur ";C;;T;N
"Sunday";"Dimanche ";B;;T;N
"Monday";"Lundi ";B;;T;N
"Tuesday";"Mardi ";B;;T;N
"Wednesday";"Mercredi ";B;;T;N
"Thursday";"Jeudi ";B;;T;N
"Friday";"Vendredi ";B;;T;N
"Saturday";"Samedi ";B;;T;N
"January";"Janvier ";C;;T;N
"February";"Février ";C;;T;N
"March";"Mars ";C;;T;N
"April";"Avril ";C;;T;N
"May";"Mai ";C;;T;N
"June";"Juin ";C;;T;N
"July";"Juillet ";C;;T;N
"August";"Août ";C;;T;N
"September";"Septembre ";C;;T;N
"October";"Octobre ";C;;T;N
"November";"Novembre ";C;;T;N
"December";"Décembre ";C;;T;N
"Confirmation required";"Confirmation requise";C;;T;N
"Mandatory";"Obligatoire ";C;;T;N
"Optional";"Facultatif ";C;;T;N
"Number";"Nombre ";B;;T;N
"Checkbox";"check box";C;;T;N
"ListBox";"Liste de choix";C;;T;N
"List of countries";"Liste des pays ";C;;T;N
"Add field";"Ajouter un champ";C;;T;N
"Are you sure you want to delete selected field(s)?";"Etes-vous sûr de vouloir supprimer les champs sélectionnés ?";C;;T;N
"Information";"Information ";C;;T;N
"read more";"en savoir plus";C;;T;N
"Previous";"Précédent ";C;;T;N
"Start";"Menu";C;;T;N
"Maximize";"Agrandir";C;;T;N
"%s - Affiliate";"%s - Affilié";S;affiliate;T;N
"Language translations";"Traduction";B;;T;N
"Date added";"La date est ajoutée ";S;affiliate;T;N
"SCR";"SCR ##1770";S;merchant;T;N
"none active !";"inactif !";S;;T;N
"file not exist";"Le fichier n'existe pas";B;;T;N
"Language code";"Code de langue ";S;;T;N
"English name";"Nom Anglais ";B;;T;N
"Translated";"Traduit ";B;;T;N
"Is default";"Par défaut";S;;T;N
"Is active";"Est actif";S;;T;N
"For date range";"Pour la pèriode";S;affiliate;T;N
"If you choose channel, the banner code will have channel tracking code included, and also statistics will be displayed for this channel";"Si vous choisissez un mot clé, il sera inclus automatiquement au code source des outils. Cela vous permettra de suivre les résultats de cet outil en détail dans la section -Mots clés- du menu.";S;affiliate;T;N
"Campaign: ";"Campagne : ";B;;T;N
"Banner stats";"Stat de la bannière ";S;affiliate;T;N
"Impressions:";"Impressions :";S;;T;N
"Clicks:";"Cliques:";S;;T;N
"CTR:";"CTR:";S;affiliate;T;N
"Sales:";"Ventes :";S;affiliate;T;N
"Commissions:";"Les commissions : ";S;affiliate;T;N
"SCR (sales / clicks):";"SCR (ventes / clics):";S;affiliate;T;N
"affiliates in your program.";"Affiliés dans votre programme. ##";S;merchant;T;N
"ClicksTrackingDescription";"Description du tracking des clics";B;merchant;T;N
"Exported files";"Fichiers exportés ";B;;T;N
"Upload custom language";"Télécharger une langue personnalisée";S;;T;N
"Advanced options ";"Options avancées";C;affiliate;T;N
"Hide";"Masque";C;;T;N
"Get";"Obtenir ";C;affiliate;T;N
"Download PDF";"Télécharger le PDF";C;affiliate;T;N
"banner code";"code de bannière ";C;affiliate;T;N
"Show normal link version";"Voir la version lien normaux";C;affiliate;T;N
"Show DirectLink version";"Voir la version DirectLink ";C;affiliate;T;N
"Show HTML version";"Voir la version HTML ";C;affiliate;T;N
"Show XHTML version";"Montrer la version XHTML ";C;affiliate;T;N
"for channel: ";"pour le mot clé: ";C;affiliate;T;N
"Show PDF preview";"Prévisualisation PDF";C;merchant;T;N
"Export files";"Exporter le fichier";C;;T;N
"ExportFilesDescription";"Description de l'export des fichiers.";C;;T;N
"Languages";"Langues ";B;;T;N
"Debugging settings";"Configuration de debug";C;merchant;T;N
"Are you sure you want to delete selected file(s)?";"Etes-vous sûr de vouloir supprimer les fichiers sélectionnés ?";C;;T;N
"Import language";"Importer une langue";C;;T;N
"Import new language into your account";"Importer la nouvelle langue dans votre compte ";C;;T;N
"File(s) %s was successfully deleted";"Le fichier %s a été supprimé avec succès";S;;T;N
"Could not delete %s file(s)";"Impossible de supprimer le fichier(s) de %s ";S;;T;N
"Plugin was successfully activated";"Le plugin a été activé avec succès";S;;T;N
"Plugin was successfully deactivated";"Le plugin a été désactivé avec succès";S;;T;N
"General";"Générale";B;merchant;T;N
"Drop modules";"Déposer les modules";S;merchant;T;N
"Logo";"Logo ";C;merchant;T;N
"Are you sure you want to deactivate this plugin?";"Etes-vous sûr de vouloir désactiver ce plugin ?";C;;T;N
"Are you sure you want to activate this plugin?";"Etes-vous sûr de vouloir activer ce plugin ?";C;;T;N
"Activate";"Activer ";C;;T;N
"Deactivate";"Désactivé";C;;T;N
"Plugins";"Plugins ";C;;T;N
"PluginsDescription";"En savoir plus sur les plugins.";C;;T;N
"Path to server file";"Chemin vers les fichiers du serveur";C;;T;N
"You have not selected file";"Vous n'avez pas sélectionné de fichier";C;;T;N
"Author";"Auteur ";B;;T;N
"Version";"Version ";B;;T;N
"Language metadata not defined %s";"Metadonnée de langue %s non défini ";S;;T;N
"Imported";"Importé ";S;;T;N
"N/A or Undefined";"N/A ou non défini";C;merchant;T;N
"Author: ";"Auteur : ";C;;T;N
"Include payout options in signup form";"Inclure les options de paiement dans le formulaire d'inscription";C;merchant;T;N
"Force choosing payout option";"Forcer l'option de choix du paiement";C;merchant;T;N
"Failed to set default language with error: %s";"Le paramétrage de la langue par défaut a échoué avec l'erreur :%s ";S;;T;N
"Language %s set as default.";"%s configuré comme langue par défaut.";S;;T;N
"Source message can't be empty in file %s";"La source du message ne peut pas être vide dans le fichier %s ";S;;T;N
"Clean Install";"Nettoyer l'installation";S;;T;N
"Check if you want to display payout options in your signup form";"Choisissez si vous voulez afficher l'option de paiement dans votre formulaire";S;merchant;T;N
"Signup form template";"Template du formulaire d'inscription";S;merchant;T;N
"Active theme";"Thème actif ";S;merchant;T;N
"Other available themes";"D'autres thèmes disponibles ";S;merchant;T;N
"You can choose from the themes below. Click on <strong>Select this theme</strong> to set it as a new default theme.";"Vous pouvez choisir un des thèmes présents ci-dessous. Cliquer sur < strong>sélectionner ce thème</strong > pour le choisir comme nouveau thème par défaut.";S;merchant;T;N
"All (allow user to choose)";"Tous (permettre à l'utilisateur de choisir) ";C;merchant;T;N
"Default payout option";"Option de paiement par défaut";C;merchant;T;N
"Display payout option(s)";"Afficher les options de paiement";C;merchant;T;N
"If checked, user has to fill the payout option fields";"Si la case est cochée, l'utilisateur doit remplir les champs pour les possibilités de paiement";C;merchant;T;N
"Enter the text of yout terms & conditions";"Entrer le texte de vos conditions générales d'affiliation";C;merchant;T;N
"Force acceptance of T & C";"Forcer l'acceptation des CGU";C;merchant;T;N
"If checked, affiliate will have to check that he agrees with Terms & conditions of your affiliate program";"Si la case est cochée, l'affilié devra valider son accord avec les conditions générales de votre programme d'affiliation";C;merchant;T;N
"DeleteCookiesDesc";"Supprimer les cookies";C;merchant;T;N
"Enter URL of your normal website. It will be used to display general affiliate link in affiliate pannel.";"Entrer l'URL de votre site Internet. Elle est nécessaire pour afficher le lien générale dans la partie affilié";C;merchant;T;N
"TrackByIpDesc";"TrackByIpDesc ";C;merchant;T;N
"Affiliate for not referred commission";"Affilié pour les commissions sans ID";C;merchant;T;N
"SaveUnreferredSaleDesc";"SaveUnreferredSaleDesc ";C;merchant;T;N
"Support DirectLink linking";"Activer DirectLink";C;merchant;T;N
"Could not validate license. Reason: %s";"Impossible de valider la licence. Raison: %s ";S;;T;N
"License ID";"ID de licence ";C;;T;N
"Operation";"Opération ";S;merchant;T;N
"Tracking options saved";"Les options de tracking on été sauvegardées";S;merchant;T;N
"Source message";"Source du message";B;;T;N
"Translation";"Traduction ";B;;T;N
"Module";"Module ";S;;T;N
"Additional data";"Données additionnelles ";S;affiliate;T;N
"Banner name: ";"Nom de la bannière : ";S;affiliate;T;N
"or";"ou ";S;;T;N
"Currently online:";"Actuellement en ligne :";S;merchant;T;N
"Language metadata";"Metadonnée de langue ";B;;T;N
"No language selected";"Aucune langue sélectionnée";B;;T;N
"Currently active plugins";"Plugins actuellement actifs ";S;;T;N
"ProxyServer";"Serveur proxy";S;;T;N
"DirectLink";"DirectLink ";C;affiliate;T;N
"Display banner statistics";"Afficher les statistiques";C;affiliate;T;N
"Channel: ";"Mot clé: ";C;;T;N
"Banner: ";"Bannière : ";C;;T;N
"Are you sure you want to do this operation on the table?";"Etes-vous sûr de vouloir d'effectuer cette opération ?";C;merchant;T;N
"Active wallpaper can not be deleted";"Le papier peint actif ne peut pas être supprimé ";C;;T;N
"Upload failed with error: %s";"Le téléchargement a échoué avec l'erreur: %s ";C;;T;N
"Data are cached";"Des données sont cachées ";C;;T;N
"Exported file you can download here";"Vous pouvez télécharger le fichier exporté ici";C;;T;N
"Save language metadata";"Sauvegarder les metadonnées de langue";C;;T;N
"Your affiliate program name. It can be your company name if you want. This name can be visible in the signup form (depends on theme).";"Votre nom de programme d'affiliation. Ca peut-être le nom de votre société, ou de votre site Internet. Ce nom peut être visible dans le formulaire d'inscription (dépend du thème).";C;merchant;T;N
"If checked, the invoice will be generated for every payment you make. Both affiliates and you will be able to check the invoice in the payouts history.";"Si cette option est activée, une facture sera éditée automatiquement pour chaque paiement d'affiliés. Vous pourrez vérifier la facture dans l'historique des paiements. ";C;merchant;T;N
"Support VAT";"Activer la TVA";C;merchant;T;N
"If checked, your affiliates from EU countries will be able to specify their VAT number and percentage.<br/>Also, for these affiliates the payouts are computed together with the VAT.";"Après vérification, les affiliés européens pourront activer la TVA et configurer le taux de TVA.";C;merchant;T;N
"Default VAT percentage used if affiliate doesn;t enter his own percentage";"Pourcentage par défaut si l'affilié ne configure pas le taux.";C;merchant;T;N
"Defines how the final payout amount should be computed.<br/>If VAT is added to the commissions, the commission amount will be increased with VAT part.";"Définit comment le montant total doit être calculé.<br/>Si la TVA est ajouté au montant total, la commission sera augmenté du montant de la TVA.";C;merchant;T;N
"Impressions raw/unique";"Affichage brut / unique ";S;affiliate;T;N
"Clicks raw/unique";"Clics brut / unique";S;affiliate;T;N
"Sales total";"Total des ventes ";S;;T;N
"Banner with id '";"Bannière avec ID ' ";S;;T;N
"Affiliate is not defined";"L'affilié n'est pas défini";S;;T;N
"User is not affiliate";"L'utilisateur n'est pas affilié";S;;T;N
"Channel ID";"ID du mot clé";S;;T;N
"Merchant";"Annonceur";S;;T;N
"Default language has to be active !";"La langue par défaut doit être en activé !";S;;T;N
"Column %s must be number (%s given)";"La colonne %s doit être un nombre (%s donné) ";S;;T;N
"Column %s not defined in input data for csv file %s.";"La colonne %s n'est pas définie dans les données pour le fichier CSV %s.";S;;T;N
"Language code %s is already used in your installation";"Le code de langue %s est déjà utilisé dans votre installation ";S;;T;N
"New language with code %s created";"La nouvelle langue avec le code %s a créé ";S;;T;N
"Language Name";"Nom de la langue";S;;T;N
"Translated [%]";"Traduit [%] ";S;;T;N
"Is custom";"Est personnalisé";S;;T;N
"You can find the license ID in your member's panel. The license will be valid for the domain where you are currently installing the product.";"vous trouverez l'identification de la licence dans la section des membres. La licences est valide dans domaine d'installation du produit.";S;;T;N
"License agreement";"Accord de licence ";S;;T;N
"System Requirements";"Pré-requis tehcniques";S;;T;N
"The installation finished successfully. Thank you for choosing our product.";"L'installation c'est terminé avec succès. Merci d'avoir choisi notre produit.";S;;T;N
"Click here to go to introduction screen";"Cliquez ici pour aller à l'écran d'introduction ";S;;T;N
"Internal error.";"Erreur interne.";S;;T;N
"Recommended Settings";"Configuration recommandé";S;;T;N
"Welcome message";"Message de bienvenue";B;;T;N
"Source";"Source ";S;merchant;T;N
"You uploaded language file with following metadata:";"Vous avez téléchargé un fichier de langue avec les métadonnées suivantes:";S;;T;N
"Uploaded language file";"Télécharger un fichier de langue";S;;T;N
"If language metadata are correct, you can start import.";"Si les metadonnées de langue sont correctes, vous pouvez lancer l'import.";S;;T;N
"You have to agree with the license.";"Vous devez accepter la licence";C;;T;N
"I Agree with the license";"J'accepte la licence";C;;T;N
"Check Requirements";"Vérifier les pré-requis";B;;T;N
"Welcome info";"Information de bienvenue";C;affiliate;T;N
"Home template";"Template du bureau";C;affiliate;T;N
"Affiliate manager template";"Template de l'affiliate Manager";C;affiliate;T;N
"Home edit";"Modification du bureau";C;affiliate;T;N
"Channel stats report";"Statistique des mots clés";B;;T;N
"ChannelStatsReportDescription";"Dans cette section vous pourrez suivre en détail les retours de vos campagnes par mots clés.";C;affiliate;T;N
"Add message to this transaction (optional)";"Ajouter un message à cette transaction (facultatif) ";C;merchant;T;N
"Unknown tracking";"Tracking inconnu ";C;merchant;T;N
"Manually created";"Manuellement créé ";C;merchant;T;N
"Lifetime referral";"Référence à vie ";C;merchant;T;N
"More info";"Plus d'informations";C;;T;N
"Failed to add link - invalid url";"L'ajout du lien a échoué - URL invalide";C;;T;N
"Open in same window/frame";"Ouvrir dans la même fenêtre";C;;T;N
"Open in new window/frame (_blank)";"Ouvrir dans une nouvelle fenêtre (_ blanc) ";C;;T;N
"Open in parent window/frame (_parent)";"Ouvrir dans la fenêtre parent (_ parent) ";C;;T;N
"Open in top window/frame (_top)";"Ouvrir au premier plan (_ dessus) ";C;;T;N
"Target";"Cible ";C;;T;N
"Class";"Rang";C;;T;N
"Add Link";"Ajouter un lien";C;;T;N
"Start import";"Démarrer l'import";C;;T;N
"Create language";"Créer une langue ";C;;T;N
"Deprecated";"Désapprouvé ";C;;T;N
"Not translated";"Non traduit ";C;;T;N
"Client";"Client ";C;;T;N
"Client+Server";"Client+Serveur ";C;;T;N
"All translations";"Toutes les traductions ";C;;T;N
"System translations";"Traductions du système ";C;;T;N
"Custom translations";"Traductions personnalisés";C;;T;N
"Edit language";"Modifier la langue ";C;;T;N
"Translations";"Traductions ";C;;T;N
"Create own language";"Créer votre langue ";C;;T;N
"Create new language";"Créer une nouvelle langue ";C;;T;N
"Error during copy of sample image %s.";"Erreur pendant la copie de l'image %s.";S;;T;N
"Update";"Mise à jour ";B;;T;N
"Done";"Effectué";S;;T;N
"Logins history";"Historique des connexions";B;;T;N
"AutoRefresh saved";"Rafraichissement automatique sauvegardé";S;;T;N
"Creating Account Directory";"Création du répertoire du compte";S;;T;N
"Creating Account";"Création du compte ";S;;T;N
"Initializing Account";"Initialisation du compte";S;;T;N
"Exporting dictionary cache.";"Exportation du cache du dictionnaire";S;;T;N
"Logged out";"Déconnecté";S;;T;N
"About";"A propos";C;merchant;T;N
"AboutDescription";"AboutDescription ";C;merchant;T;N
"Design";"Design";C;;T;N
"ThemesSettingsDescription";"Dans cette section, vous trouverez la descrption des paramètres de thèmes";C;merchant;T;N
"SignupFormSettingsDescription";"Dans cette section, vous trouverez la description des paramètres de formulaires d'inscription";C;merchant;T;N
"AffPanelSettingsDescription";"Dans cette section vous pourrez configurer votre espace de travail.";C;merchant;T;N
"Signup page theme";"Thème de la page d'inscription";C;merchant;T;N
"Merchant panel theme";"Thème Affilieur ";C;merchant;T;N
"Approved commissions";"Commissions approuvées ";B;;T;N
"Pending commissions";"Commissions en attente";B;;T;N
"View online users";"Utilisateurs en ligne";C;;T;N
"View logins history";"Historiques de connexion";C;;T;N
"OnlineUsersDescription";"Dans cette section, vous trouverez la description des utilisateurs actuellement en ligne";C;;T;N
"LoginsHistoryDescription";"Dans cette section, vous trouverez la description de l'historiques des connexions.";C;;T;N
"This icon can not be added to QuickLaunch";"Cette icône ne peut pas être ajoutée à la barre de lancement rapide ";C;;T;N
"CTR raw/unique";"CTR affichage / unique ";S;affiliate;T;N
"Quick Navigation Icons";"Icônes de navigation rapide";S;affiliate;T;N
"Impressions (raw / unique)";"Affichages (brut / unique) ";B;;T;N
"What to do with child affiliates";"Que voulez vous faire avec le filleul";S;merchant;T;N
"Config gadget";"Configuration des gadgets";S;;T;N
"If your wallpaper is saved on Internet/Intranet and is accessible from your browser, you can add it by entering URL of this wallpaper.";"Si votre papier peint est sauvé sur Internet/Intranet et est accessible depuis votre navigateur, vous pouvez l'ajouter en précisant l'URL de ce papier peint.";S;;T;N
"In this case will be wallpaper loaded always from URL you entered and not from your server.";"Dans ce cas-ci le papier peint sélectionné sera toujours chargé partir de l'adresse du site indiqué et non de votre serveur";S;;T;N
"Enter URL";"Entrer l'URL";S;;T;N
"Upload wallpaper";"Télécharger le papier peint ";S;;T;N
"Upload new wallpaper to your account. Wallpaper will be saved in your account and always loaded from server.";"Télécharger le nouveau papier peint sur votre compte. Le papier peint sera sauvé dans votre compte et sera toujours chargé par le serveur.";S;;T;N
"Banners & Links";"Bannières & Liens ";B;;T;N
"do not move child affiliates";"ne pas déplacer les filleuls d'affiliés";C;merchant;T;N
"move child affiliates to parent of deleted affiliate";"déplacer le filleul vers le parrain de l'affilié supprimé";C;merchant;T;N
"Delete affiliate";"Supprimer un affilié";C;merchant;T;N
"None wallpaper";"Aucun papier peint ";C;;T;N
"Select desktop background color";"Choisir la couleur du bureau";C;;T;N
"Add custom wallpaper";"Ajouter un papier peint personnalisé";C;;T;N
"No row selected";"Aucune ligne sélectionnée";C;;T;N
"Application Update";"Mise à jour de l'application ";S;;T;N
"Getting started";"Démarrage ";B;;T;N
"Wrong username/password (Username: %s)";"Mauvais Nom d'utilisateur/Mot de passe (Nom d'utilisateur: %s) ";S;;T;N
"Authentication failed for user %s";"L'authentification échouée pour l'utilisateur %s ";S;;T;N
"User %s authenticated. Logging in.";"Utilisateur %s authentifié. Entrer.";S;;T;N
"Logged out user %s";"Déconnexion du compte %s";S;;T;N
"Adding content gadget: %s";"Ajouter le contenu du gadget :%s ";S;;T;N
"Downloading gadget: %s";"Téléchargement du gadget :%s ";S;;T;N
"Updating %s Language";"Mise à jour de la langue %s ";S;;T;N
"Update Version";"Version de la mise à jour";S;;T;N
"Failed to import language file. Incorrect file format. (%s)";"L'importation du fichier de langue a échouée. Format du fichier incorrecte.(%s) ";S;;T;N
"Database Logger Error. Logging on display: %s";"Erreur D'Enregistreur De Base de données.Affichage entrant :%s ##";S;;T;N
"Proxy failed: %s";"Le proxy a échoué: %s ";S;;T;N
"Could not connect to server: %s:%s, Failed with error: %s";"Impossible de se connecter au serveur: %s:%s, échoué avec l'erreur: %s ";S;;T;N
"Could not send request to server %s:%s";"Impossible d'envoyer la requete au serveur %s:%s ";S;;T;N
"Could not read from proxy socket";"Impossible de lire depuis le proxy";S;;T;N
"Resource not modified, returned 304 for %s";"Ressource non modifiée, retourné 304 pour %s ";S;;T;N
"Return static file %s";"Retour du fichier static %s ";S;;T;N
"Invoking method %s->%s()";"Appel de la méthode %s->%s() ";S;;T;N
"Please review your system settings, before starting update all requirements must be fulfilled.";"Veuillez vérifier vos paramètres système avant de commencer la mise à jour.";S;;T;N
"Test URL matching";"Test de concordance des URL ";S;affiliate;T;N
"You can test if your pattern matches the given URL.";"Vous pouvez tester si votre modèle concorde avec l'URL";S;affiliate;T;N
"<h3>Add / edit DirectLink URL</h3>";"<h3>Ajouter / Editer une URL SEO</h3> ";S;affiliate;T;N
"This setting can override the default configuration from campaign";"Ce paramètre écrasera la configuration par défaut";S;merchant;T;N
"Affiliates will be able to choose only from these payout balance options.";"Les affiliés ne pourront choisir que parmi les montants proposés.";S;merchant;T;N
"Found";"Trouvé ";S;merchant;T;N
"Response returned from server";"Réponse retournée par le serveur ";S;;T;N
"Do you like to reload application now ?";"Souhaitez-vous relancer l'application maintenant ?";S;;T;N
"Available languages";"Langues disponibles ";S;;T;N
"To make it easier for you, some languages are already included in the distribution";"Afin de faciliter l'installation, quelques langues sont déjà présentes dans l'installation de base.";S;;T;N
"To import new language to the system, click on ""Import"" icon next to language that you would like to import.";"Pour importer la nouvelle langue vers le système, cliquer sur l'icône d'import à côté de la langue que vous souhaitez importer";S;;T;N
"Warning: If language with the same language code (e.g. [en-US]) already exists, translations and language metadata will be overwritten with the values loaded from imported language!!.";"Avertissement: Si une langue avec le même code de langue (par exemple [ en-US ]) existe déjà, les traductions et les metadonnées de langue seront écrasées avec les valeurs de la langue téléchargée!";S;;T;N
"Import new language from the CSV file.";"Importer la nouvelle langue à partir du fichier CSV.";S;;T;N
"Warning: If language with the same language code (e.g. [en-US]) already exists, translations and language metadata will be overwritten with the values from the uploaded language!";"Avertissement: Si une langue avec le même code de langue (par exemple [ en-US ]) existe déjà, les traductions et les metadonnées de langue seront écrasées avec les valeurs de la langue téléchargée!";S;;T;N
"In the table below you can see all the languages loaded in the system.";"Dans la tableau ci-dessous, vous pouvez voir toutes les langues disponibles";S;;T;N
"To import a new language, click on Import language button and follow the steps in the import wizard.";"Pour importer une nouvelle langue, cliquez sur le bouton 'Importer une nouvelle langue"", et suivre les étapes de l'assistant.";S;;T;N
"If you don't want to use some language, you can deactivate it by changing value Yes to No in the 'Is active' column (don't forget to save your changes)";"Si vous ne souhaitez pas utiliser certaines langues, vous pouvez les désactiver en changeant la valeur oui en non dans la colonne ""est active"" (ne pas oublier de sauvegarder vos changements) ";S;;T;N
"Translations and default language";"Traductions et langue par défaut ";S;;T;N
"One language must be system's default. To change the default language, click on icon 'Set as default' next to the language you want to set as default.";"Une langue doit être configurée par défaut. Pour changer la langue par défaut, cliquez sur l'icône 'Définir par défaut ', à coté de langue que vous souhaitez définir par défaut.";S;;T;N
"To change some translations, click on Edit icon and continue in the editation.";"Pour modifier quelques traductions, cliquer sur l'icône d'édition.";S;;T;N
"Date & time format";"Format de date et d'heure ";S;;T;N
"Every language has defined it's own date and time format. To modify it, click on the Edit icon next to the language you would like to change.";"Toutes les langues ont leur propres format de date et d'heure. Cliquez sur l'icone à coté de la langue pour modifier les paramètres.";S;;T;N
"Creating new language translation";"Création de la nouvelle traduction";S;;T;N
"Here you can create your own language. Define the fields below, then the new language will be created. You should edit it's language strings (translations) manually in Edit language form.";"Dans cette section vous pouvez créer votre propre langue. Remplir les champs ci-dessous, puis la nouvelle langue sera créée.Vous devez modifier les sections de langue (traductions) manuellement dans la modification de la langue.";S;;T;N
"It is not possible to create new language with language code that already exists in the system!";"Il n'est pas possible de créer la nouvelle langue avec ce code de langue, car il existe déjà dans le système !";S;;T;N
"You are going to update";"mettre à jour ##2220";S;;T;N
"from version";"de la version";S;;T;N
"NOTE: Make sure that you backup your database and application files.";"NOTE: Assurez-vous de correctement sauvegarder vos fichiers, ainsi que votre base de données.";S;;T;N
"You have to choose either campaign or banner, not both";"Vous devez choisir une campagne ou une bannière, pas les deux. ##2250";C;affiliate;T;N
"Note for merchant - if you want to explain this URL";"Note pour l'administrateur";C;affiliate;T;N
"Checking..";"Vérification.";C;affiliate;T;N
"This is the default currency of the system. All tracked sales and commissions will be in this main currency.";"C'est la devise par défaut du système. Toutes les ventes et les commissions seront affichés dans cette devise.";C;merchant;T;N
"Precision defines how the numbers are rounded - how many decimal places after the decimal point will be used";"La précision définit le nombre de chiffre après la virgule.";C;merchant;T;N
"This setting controls where to display currency - before ($ 123) or after (123 $) the number";"Ce paramètre vous permettra de choisir où afficher le symbole monétaire - avant (aéo 123) ou après (123 aéo) le nombre ";C;merchant;T;N
"If affiliates doesn't specify his minimum payout balance, this value will be used.";"Si l'affilié ne paramètre pas le montant minimum de paiement qu'il souhaite, cette valeur sera utilisée par défaut.";C;merchant;T;N
"Affiliates to pay";"Affiliés à payer ";C;merchant;T;N
"No data are matching your search";"Aucun résultat";C;merchant;T;N
"Version Update";"Mise à jour";C;;T;N
"Language code is unique for every language. Example of American English code is en-US. The list of most language codes can be found at: <a href='http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx' terget='_blank'>http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx)</a>";"Le code de langue est unique pour chaque langue. Par exemple, le code de l'anglais américain est en-US. La liste de la plupart des codes de langue peut être trouvée à :<a href='http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx 'target='_blank'>http://msdn.microsoft.com/en-us/library/ms533052(VS.85).aspx)</a > ";C;;T;N
"Yes, Reload Application";"Oui, relancer l'application";C;;T;N
"Request error";"Demande erronée";C;;T;N
"Your session expired.";"Votre session a expirée.";C;;T;N
"Invalid server response.";"Réponse incorrecte du serveur.";C;;T;N
"Selected parent user does not exist";"Le parrain de l'utilisateur sélectionné n'existe pas";S;merchant;T;N
"Referral ID can not be blank";"L'ID d'identification ne peut être vide";S;;T;N
